requirement_id,type,title,source_evidence,locked_decisions,journeys,nfr_links,implementation_evidence,test_evidence,coverage_verdict,coverage_reason
NFR-COMPAT-004,NFR,Pinned run dependencies,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPAT-005,NFR,Compatibility manifest,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-EVAL-001,NFR,Independent evaluation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-EVAL-002,NFR,Profile-specific hard gates,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-EVAL-003,NFR,Evaluator calibration,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-EVAL-004,NFR,Protected release benchmarks,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-EVAL-005,NFR,No average compensation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-MEM-001,NFR,Contextual usage memory,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-MEM-002,NFR,Authority-aware retrieval,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-MEM-003,NFR,Hybrid multimodal retrieval,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-MEM-004,NFR,Contradiction and exception coverage,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-MEM-005,NFR,Minimum Complete Context,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPUTE-001,NFR,Immutable runtime profiles,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPUTE-002,NFR,Capability-aware scheduling,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPUTE-003,NFR,Worker health and recovery,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPUTE-004,NFR,Resource isolation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-COMPUTE-005,NFR,Local-cloud equivalence testing,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-UX-001,NFR,Policy-first controls,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-UX-002,NFR,Clear exceptional decisions,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-UX-003,NFR,Visual evidence inspection,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-UX-004,NFR,Accessible Control Tower,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-UX-005,NFR,No routine approval burden,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-WORKFLOW-001,NFR,Typed production nodes,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-WORKFLOW-002,NFR,Deterministic orchestration,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-WORKFLOW-003,NFR,Infrastructure-quality separation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-WORKFLOW-004,NFR,Dependency-safe parallelism,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-WORKFLOW-005,NFR,Workflow integration testing,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-GOV-001,NFR,Upstream architecture preservation,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-GOV-002,NFR,Demand-owner authority,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-GOV-003,NFR,Registry promotion governance,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-GOV-004,NFR,Implementation authorization,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
NFR-GOV-005,NFR,Certified-scope honesty,prd/06-cross-cutting-nfrs.md|governance/REQUIREMENTS_REGISTRY.yaml,,,,NONE_VERIFIED,NONE_VERIFIED,FAIL,No production code or executable tests exist in this checkout; NFR is specified but not implemented.
