inventory_id,authority_type,title,primary_epic_id,primary_story_id,story_title,story_global_order,primary_owner_count,planning_implementable_story,current_implementation_authorized,primary_specs,approved_adrs,story_gate_classification,gate_refs,required_test_count,observability_evidence,completion_receipt_template,coverage_result
NFR-PERF-004,NON_FUNCTIONAL_REQUIREMENT,Parallel-safe work,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-PORT-001,NON_FUNCTIONAL_REQUIREMENT,Portable source profiles,EP-01,ST-01.02,Lock a Safe Target-Specific Evidence Workspace,2,1,true,false,TS-01;TS-02;TS-11,ADR-001;ADR-003;ADR-005;ADR-007;ADR-012;ADR-013;ADR-014;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-014;HD-006,4,ST-01.02:StoryCompletionReceipt,ST-01.02:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-PORT-002,NON_FUNCTIONAL_REQUIREMENT,Runtime adapter boundary,EP-09,ST-09.02,Route Through a Manual Shadow Before Automation,42,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.02:StoryCompletionReceipt,ST-09.02:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-REL-001,NON_FUNCTIONAL_REQUIREMENT,Deterministic replay,EP-03,ST-03.04,Compile Human and Machine Artifacts Deterministically,13,1,true,false,TS-00;TS-06;TS-07;TS-09;TS-13,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-009;ADR-010,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-03.04:StoryCompletionReceipt,ST-03.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-REL-002,NON_FUNCTIONAL_REQUIREMENT,Resumability,EP-01,ST-01.01,Start and Resume One Target-Profiled Builder Run,1,1,true,false,TS-00;TS-01;TS-02;TS-07;TS-11;TS-13;TS-14;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-010;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,HD-006,4,ST-01.01:StoryCompletionReceipt,ST-01.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-REL-003,NON_FUNCTIONAL_REQUIREMENT,Idempotent compilation,EP-03,ST-03.04,Compile Human and Machine Artifacts Deterministically,13,1,true,false,TS-00;TS-06;TS-07;TS-09;TS-13,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-009;ADR-010,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-03.04:StoryCompletionReceipt,ST-03.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-REL-004,NON_FUNCTIONAL_REQUIREMENT,Failure isolation,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,43,1,true,false,TS-00;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.03:StoryCompletionReceipt,ST-09.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-SCALE-001,NON_FUNCTIONAL_REQUIREMENT,Corpus-scale evidence processing,EP-01,ST-01.03,Index Every Evidence Specimen with Provenance,3,1,true,false,TS-02,ADR-003;ADR-007;ADR-012,BLOCKED_PENDING_HUMAN_DECISION,BD-004;HD-006,4,ST-01.03:StoryCompletionReceipt,ST-01.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-SEC-001,NON_FUNCTIONAL_REQUIREMENT,Source immutability,EP-01,ST-01.02,Lock a Safe Target-Specific Evidence Workspace,2,1,true,false,TS-01;TS-02;TS-11,ADR-001;ADR-003;ADR-005;ADR-007;ADR-012;ADR-013;ADR-014;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-014;HD-006,4,ST-01.02:StoryCompletionReceipt,ST-01.02:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-SEC-002,NON_FUNCTIONAL_REQUIREMENT,Path and archive safety,EP-01,ST-01.02,Lock a Safe Target-Specific Evidence Workspace,2,1,true,false,TS-01;TS-02;TS-11,ADR-001;ADR-003;ADR-005;ADR-007;ADR-012;ADR-013;ADR-014;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-014;HD-006,4,ST-01.02:StoryCompletionReceipt,ST-01.02:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-SEC-003,NON_FUNCTIONAL_REQUIREMENT,Authority enforcement,EP-01,ST-01.01,Start and Resume One Target-Profiled Builder Run,1,1,true,false,TS-00;TS-01;TS-02;TS-07;TS-11;TS-13;TS-14;TS-15,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-010;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,HD-006,4,ST-01.01:StoryCompletionReceipt,ST-01.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-SEC-004,NON_FUNCTIONAL_REQUIREMENT,Secret isolation,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-TEST-001,NON_FUNCTIONAL_REQUIREMENT,Public-seam testability,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-TRACE-001,NON_FUNCTIONAL_REQUIREMENT,End-to-end provenance,EP-03,ST-03.03,Maintain One Provenance-Rich Canonical Harness IR,12,1,true,false,TS-03;TS-04;TS-05;TS-06;TS-07;TS-11;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-014;ADR-016;ADR-017;ADR-018,EVIDENCE_GATED,BD-014,4,ST-03.03:StoryCompletionReceipt,ST-03.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-TRACE-002,NON_FUNCTIONAL_REQUIREMENT,Append-only operational history,EP-10,ST-10.12,"Represent Loading, Empty, Stale, and Disconnected State Honestly",60,1,true,false,IMPLEMENTATION_BASELINE;TS-01;TS-02;TS-05;TS-06;TS-07;TS-10;TS-12;TS-13;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-010;ADR-011;ADR-012;ADR-013;ADR-015;ADR-016;ADR-017;ADR-018,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.12:StoryCompletionReceipt,ST-10.12:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-TRACE-003,NON_FUNCTIONAL_REQUIREMENT,Evaluated artifact identity,EP-08,ST-08.02,Promote Maturity Only Through Protected Receipts,35,1,true,false,IMPLEMENTATION_BASELINE;TS-02;TS-03;TS-08;TS-10;TS-13;TS-14;TS-15,ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-008;ADR-009;ADR-010;ADR-012;ADR-013;ADR-014;ADR-015;ADR-016;ADR-017;ADR-018,BLOCKED_PENDING_HUMAN_DECISION,BD-004;BD-007;BD-008;HD-006;HD-007,4,ST-08.02:StoryCompletionReceipt,ST-08.02:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-TRACE-004,NON_FUNCTIONAL_REQUIREMENT,Knowledge-status integrity,EP-01,ST-01.03,Index Every Evidence Specimen with Provenance,3,1,true,false,TS-02,ADR-003;ADR-007;ADR-012,BLOCKED_PENDING_HUMAN_DECISION,BD-004;HD-006,4,ST-01.03:StoryCompletionReceipt,ST-01.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-UX-001,NON_FUNCTIONAL_REQUIREMENT,Accessible Control Tower,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-UX-002,NON_FUNCTIONAL_REQUIREMENT,Progressive disclosure,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-001,NON_FUNCTIONAL_REQUIREMENT,Reproducible workflow routing,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,41,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.01:StoryCompletionReceipt,ST-09.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-002,NON_FUNCTIONAL_REQUIREMENT,Explicit actor ownership,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,41,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.01:StoryCompletionReceipt,ST-09.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-003,NON_FUNCTIONAL_REQUIREMENT,Typed node handoffs,EP-09,ST-09.01,Compile an Actor-Explicit Builder Workflow,41,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.01:StoryCompletionReceipt,ST-09.01:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-004,NON_FUNCTIONAL_REQUIREMENT,Bounded control flow,EP-09,ST-09.03,Validate Node Outputs and Contain Failure Feedback,43,1,true,false,TS-00;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.03:StoryCompletionReceipt,ST-09.03:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-005,NON_FUNCTIONAL_REQUIREMENT,Idempotent workflow resume,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-006,NON_FUNCTIONAL_REQUIREMENT,Failure containment,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-007,NON_FUNCTIONAL_REQUIREMENT,Sandbox least privilege,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-008,NON_FUNCTIONAL_REQUIREMENT,Bounded parallelism,EP-09,ST-09.04,"Checkpoint, Isolate, and Resume Work Safely",44,1,true,false,TS-00;TS-02;TS-03;TS-14,ADR-002;ADR-003;ADR-006;ADR-007;ADR-008;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.04:StoryCompletionReceipt,ST-09.04:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-009,NON_FUNCTIONAL_REQUIREMENT,Risk-aware model and compute routing,EP-09,ST-09.05,Race Candidates and Route Compute Under Human Authority,45,1,true,false,TS-00;TS-07;TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.05:StoryCompletionReceipt,ST-09.05:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-010,NON_FUNCTIONAL_REQUIREMENT,Workflow observability,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-011,NON_FUNCTIONAL_REQUIREMENT,Workflow-level testability,EP-09,ST-09.06,Observe Queues and Prove Workflow Recovery,46,1,true,false,TS-14,ADR-002;ADR-006;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.06:StoryCompletionReceipt,ST-09.06:StoryCompletionReceipt:<artifact-hash>,PASS
NFR-WORKFLOW-012,NON_FUNCTIONAL_REQUIREMENT,Versioned promotion and rollback,EP-09,ST-09.07,"Promote, Migrate, Roll Back, and Hotfix Workflow Profiles",47,1,true,false,TS-10;TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-09.07:StoryCompletionReceipt,ST-09.07:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-001,UX_CONTRACT_CLAUSE,Authoritative state,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-002,UX_CONTRACT_CLAUSE,Command-only mutation,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-003,UX_CONTRACT_CLAUSE,Evidence-backed status,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-004,UX_CONTRACT_CLAUSE,Honest uncertainty,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-005,UX_CONTRACT_CLAUSE,Progressive disclosure,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-006,UX_CONTRACT_CLAUSE,Accessible operation,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-007,UX_CONTRACT_CLAUSE,Least privilege,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-008,UX_CONTRACT_CLAUSE,Responsive continuity,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-009,UX_CONTRACT_CLAUSE,No optimistic authority,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-010,UX_CONTRACT_CLAUSE,Addressable context,EP-10,ST-10.10,"Use a Stable, Accessible, Evidence-Backed Shell",58,1,true,false,TS-01;TS-02;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-007;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.10:StoryCompletionReceipt,ST-10.10:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-101,UX_CONTRACT_CLAUSE,Run Index,EP-10,ST-10.01,Open a Trustworthy Run Index and Overview,49,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.01:StoryCompletionReceipt,ST-10.01:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-102,UX_CONTRACT_CLAUSE,Run Overview,EP-10,ST-10.01,Open a Trustworthy Run Index and Overview,49,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.01:StoryCompletionReceipt,ST-10.01:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-103,UX_CONTRACT_CLAUSE,"Phase, Context, And Dependency Graphs",EP-10,ST-10.02,"Explore Phase, Context, and Dependency Graphs",50,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.02:StoryCompletionReceipt,ST-10.02:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-104,UX_CONTRACT_CLAUSE,Evidence Workspace,EP-10,ST-10.03,Inspect Evidence and Syntax Behind Decisions,51,1,true,false,TS-02;TS-12,ADR-003;ADR-007;ADR-011;ADR-012;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.03:StoryCompletionReceipt,ST-10.03:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-105,UX_CONTRACT_CLAUSE,Genesis Decisions,EP-10,ST-10.04,Review Genesis Decisions and Human Authority,52,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.04:StoryCompletionReceipt,ST-10.04:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-106,UX_CONTRACT_CLAUSE,"Skills, Recipes, And Capsules",EP-10,ST-10.05,"Trace Skills, Recipes, and Runtime Capsules",53,1,true,false,TS-10;TS-12,ADR-003;ADR-010;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.05:StoryCompletionReceipt,ST-10.05:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-107,UX_CONTRACT_CLAUSE,"Ownership, Modules, And Contracts",EP-10,ST-10.06,"Inspect Ownership, Modules, and Contracts",54,1,true,false,TS-06;TS-12,ADR-002;ADR-003;ADR-004;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.06:StoryCompletionReceipt,ST-10.06:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-108,UX_CONTRACT_CLAUSE,Evaluation And Hard Gates,EP-10,ST-10.07,"Judge Evaluations, Repairs, and Authorization Trajectory",55,1,true,false,TS-10;TS-12,ADR-003;ADR-010;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.07:StoryCompletionReceipt,ST-10.07:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-109,UX_CONTRACT_CLAUSE,Repair History,EP-10,ST-10.07,"Judge Evaluations, Repairs, and Authorization Trajectory",55,1,true,false,TS-10;TS-12,ADR-003;ADR-010;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.07:StoryCompletionReceipt,ST-10.07:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-110,UX_CONTRACT_CLAUSE,Workflow And Incidents,EP-10,ST-10.08,"Monitor Workflow, Incidents, Cost, and Context",56,1,true,false,TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.08:StoryCompletionReceipt,ST-10.08:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-111,UX_CONTRACT_CLAUSE,"Cost, Latency, And Context",EP-10,ST-10.08,"Monitor Workflow, Incidents, Cost, and Context",56,1,true,false,TS-12;TS-14,ADR-002;ADR-003;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.08:StoryCompletionReceipt,ST-10.08:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-112,UX_CONTRACT_CLAUSE,"Events, Receipts, And Exports",EP-10,ST-10.09,Execute Governed Commands and Export Receipts,57,1,true,false,TS-01;TS-06;TS-12;TS-14,ADR-001;ADR-002;ADR-003;ADR-004;ADR-005;ADR-006;ADR-011;ADR-012;ADR-016;ADR-017,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.09:StoryCompletionReceipt,ST-10.09:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-113,UX_CONTRACT_CLAUSE,Authorization Trajectory,EP-10,ST-10.07,"Judge Evaluations, Repairs, and Authorization Trajectory",55,1,true,false,TS-10;TS-12,ADR-003;ADR-010;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.07:StoryCompletionReceipt,ST-10.07:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-201,UX_CONTRACT_CLAUSE,Stable shell,EP-10,ST-10.01,Open a Trustworthy Run Index and Overview,49,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.01:StoryCompletionReceipt,ST-10.01:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-202,UX_CONTRACT_CLAUSE,Operational tables,EP-10,ST-10.01,Open a Trustworthy Run Index and Overview,49,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.01:StoryCompletionReceipt,ST-10.01:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-203,UX_CONTRACT_CLAUSE,Graph workspace,EP-10,ST-10.02,"Explore Phase, Context, and Dependency Graphs",50,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.02:StoryCompletionReceipt,ST-10.02:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-204,UX_CONTRACT_CLAUSE,Evidence viewer,EP-10,ST-10.03,Inspect Evidence and Syntax Behind Decisions,51,1,true,false,TS-02;TS-12,ADR-003;ADR-007;ADR-011;ADR-012;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.03:StoryCompletionReceipt,ST-10.03:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-205,UX_CONTRACT_CLAUSE,Preserved context,EP-10,ST-10.11,Preserve Workspace Context Across Inspectors and Layouts,59,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.11:StoryCompletionReceipt,ST-10.11:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-206,UX_CONTRACT_CLAUSE,Inspectors and dialogs,EP-10,ST-10.11,Preserve Workspace Context Across Inspectors and Layouts,59,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.11:StoryCompletionReceipt,ST-10.11:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-207,UX_CONTRACT_CLAUSE,Keyboard model,EP-10,ST-10.11,Preserve Workspace Context Across Inspectors and Layouts,59,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.11:StoryCompletionReceipt,ST-10.11:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-208,UX_CONTRACT_CLAUSE,Status notices,EP-10,ST-10.11,Preserve Workspace Context Across Inspectors and Layouts,59,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.11:StoryCompletionReceipt,ST-10.11:StoryCompletionReceipt:<artifact-hash>,PASS
UXC-209,UX_CONTRACT_CLAUSE,Compact layout,EP-10,ST-10.11,Preserve Workspace Context Across Inspectors and Layouts,59,1,true,false,TS-12,ADR-003;ADR-011;ADR-016,CONDITIONAL_EXTERNAL_DEPENDENCY,,4,ST-10.11:StoryCompletionReceipt,ST-10.11:StoryCompletionReceipt:<artifact-hash>,PASS
