term_id,canonical_name,aliases,type,layer,definition,owner_component,source_of_truth,existing_code_refs,existing_doc_refs,bundle_refs,used_by,depends_on,produces,invariants,failure_modes,status,migration_action
composition.composition.composition_decision_receipt.v1,Composition Decision Receipt,[],composition,composition,"Receipt proving why a composition was selected, what alternatives were rejected, and what roles are locked.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-073-canonical-composition-json-registry-and-preview-approval-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.composition_fidelity_score.v1,Composition Fidelity Score,[],composition,composition,Eval score that final output still matches the locked composition and role assignments.,Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-073-canonical-composition-json-registry-and-preview-approval-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-079-route-specific-visual-feel-and-primitive-composition-gates-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.composition_preflight.v1,Composition Preflight,[],composition,composition,"Eval gate checking archetype fit, primitive alignment, visual ingredient coverage, and composition viability.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-SLICE-1A-preflight-2026-06-25.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-SLICE-1A-preflight-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-073-canonical-composition-json-registry-and-preview-approval-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.composition_registry.v1,Composition Registry,[],composition,composition,"Canonical registry of composition templates, families, zones, constraints, and compatible formats.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-073-canonical-composition-json-registry-and-preview-approval-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-073-canonical-composition-json-registry-and-preview-approval-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-098-carousel-composition-atlas-registry-and-router-integration-build.md"", ""docs/tech-specs/TS-CMF-073-canonical-composition-json-registry-and-preview-approval.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.composition_template.v1,Composition Template,[],composition,composition,"Reusable spatial grammar for a scene, slide, still, card, or video layout.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-080-composition-template-runtime-transcript-timing-and-brand-genesis-binding-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-088-ideogram-4-composition-director-to-production-template-bridge-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.frame_format_profile.v1,Frame Format Profile,[],composition,composition,"Format contract for 9:16, 1:1 soft-rounded, 4:5, or source-only profiles.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-078-four-video-format-runtime-and-doctrine-crosswalk-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-078-four-video-format-runtime-and-doctrine-crosswalk-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-094-headless-2d-frame-renderer-and-avatar-export-worker-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-101-single-image-router-format-family-and-archetype-selection-build.md"", ""docs/content-asset-code-and-format-registry.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.layer_manifest.v1,Layer Manifest,[],composition,composition,"Materialized layer list with file refs, alpha/masks, timing, ownership, and render roles.",Composition Engine,docs/stories/story-7-4-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md,"[""docs/stories/story-7-4-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/tech-specs/TS-CMF-039-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-086-papercut-rig-layer-motion-and-sfx-runtime-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-089-generative-asset-factory-layer-extraction-and-repair-queue-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.layer_plan.v1,Layer Plan,[],composition,composition,"Deterministic plan of layers, z-index, assets, text, masks, annotations, and materialization jobs.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-103-single-image-provider-job-planner-and-layer-materialization-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-103-single-image-provider-job-planner-and-layer-materialization-build.md"", ""docs/stories/story-7-4-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/tech-specs/TS-CMF-039-layer-manifests-animation-plans-edl-captions-and-sonic-plans.md"", ""docs/tech-specs/TS-CMF-103-single-image-provider-job-planner-and-layer-materialization.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.negative_space_policy.v1,Negative Space Policy,[],composition,composition,Composition policy describing where emptiness must be preserved and how density is controlled.,Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-116-live-ingredient-coverage-tracker-cue-suppression-policy-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-116-live-ingredient-coverage-tracker-cue-suppression-policy-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-125-brand-scoped-project-workspace-and-checkpoint-runtime-build.md"", ""docs/prd/modules/PRD_CMF_03_Workspace_Commercial_Consent_Source.md"", ""docs/stories/story-1-2-organization-and-brand-workspace-lifecycle.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.rough_notation.v1,Rough Notation,[],composition,composition,"Hand-drawn underline, circle, bracket, arrow, or cross-out used only for semantic emphasis.",Composition Engine,,[],[],[],[],[],[],[],[],canonical_to_create,create
composition.composition.safe_zone.v1,Safe Zone,[],composition,composition,"Format-specific area preventing text, face, or key object from being cropped or obscured.",Composition Engine,registries/primitives/experience_plane/safe_failure_recovery/EXP-SAF-001.yaml,"[""registries/primitives/experience_plane/safe_failure_recovery/EXP-SAF-001.yaml"", ""registries/primitives/experience_plane/safe_failure_recovery/EXP-SAF-002.yaml"", ""registries/primitives/experience_plane/safe_failure_recovery/EXP-SAF-003.yaml"", ""registries/primitives/experience_plane/safe_failure_recovery/EXP-SAF-004.yaml""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.scene_template.v1,Scene Template,[],composition,composition,"Video or visual scene template with layers, timing roles, and render bindings.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md"", ""docs/tech-specs/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-080-composition-template-runtime-transcript-timing-and-brand-genesis-binding-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.slide_template.v1,Slide Template,[],composition,composition,"Carousel slide template with semantic role, zones, copy budget, and visual hierarchy.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-072-scene-template-runtime-binding-for-reaction-clips-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-080-composition-template-runtime-transcript-timing-and-brand-genesis-binding-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-081-composition-template-family-registry-and-content-asset-codes-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.soft_card_edge_treatment.v1,Soft Card Edge Treatment,[],composition,composition,"Rounded edge, shadow, inner frame, and premium square-card treatment for 1:1 editorial assets.",Composition Engine,docs/stories/story-3-1-migration-ledger-inventory-and-hashing.md,"[""docs/stories/story-3-1-migration-ledger-inventory-and-hashing.md"", ""docs/tech-specs/TS-CMF-013-migration-ledger-inventory-and-hashing.md"", ""src/ccp_studio/services/usage_ledger_service.py""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.supervisual_composition.v1,SuperVisual Composition,[],composition,composition,"Single-image composition program with copy, layers, assets, style route, and render contract.",Composition Engine,docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md,"[""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts-build.md"", ""docs/tech-specs/TS-CMF-102-supervisual-composition-families-and-primitive-triad-contracts.md"", ""docs/ux/mockups/supervisual-compositions/_supervisual-compositions.draft.json"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.text_placement.v1,Text Placement,[],composition,composition,"Rules for headline, subtitles, support copy, labels, CTA, and quote overlays.",Composition Engine,docs/analysis/context_premise_engine_proposals.md,"[""docs/analysis/context_premise_engine_proposals.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-095-geometrics-still-visual-runtime-skia-sam3-pretext-build.md"", ""docs/audits/CMF_VISUAL_GEOMETRICS_SKIA_SAM3_PRETEXT_AUDIT_2026-06-24.md"", ""docs/prd/modules/PRD_CMF_05_Brand_Genesis_Context.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.composition.video_composition.v1,Video Composition,[],composition,composition,"Timeline-based visual composition using footage, b-roll, captions, overlays, artifacts, and camera behavior.",Composition Engine,docs/architecture/cmf_studio_build_workflow/audit_reports/TS-CMF-144-video-timeline-workbench-audit.md,"[""docs/architecture/cmf_studio_build_workflow/audit_reports/TS-CMF-144-video-timeline-workbench-audit.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/BATCH-01-composition-spine-build-2026-06-25.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-073-canonical-composition-json-registry-and-preview-approval-build.md"", ""docs/architecture/cmf_studio_build_workflow/build_receipts/TS-CMF-075-operator-composition-and-template-approval-workbench-build.md""]",[],[],[],[],[],[],[],partial_existing,extend
composition.contract.adapter_decision.v1,Adapter Decision,[],contract,composition,Existing code contract/class `AdapterDecision` discovered in `src/ccp_studio/contracts/composition_runtime.py`; map into canonical ontology or keep as implementation detail.,Composition Runtime,src/ccp_studio/contracts/composition_runtime.py,"[""src/ccp_studio/contracts/composition_runtime.py""]",[],[],[],[],[],[],[],partial_existing,map
composition.contract.approval_status.v1,Approval Status,[],contract,composition,Existing code contract/class `ApprovalStatus` discovered in `src/ccp_studio/contracts/composition_runtime.py`; map into canonical ontology or keep as implementation detail.,Composition Runtime,src/ccp_studio/contracts/composition_runtime.py,"[""src/ccp_studio/contracts/composition_runtime.py""]",[],[],[],[],[],[],[],partial_existing,map
composition.contract.beat_map_compilation_receipt.v1,Beat Map Compilation Receipt,[],contract,composition,Existing code contract/class `BeatMapCompilationReceipt` discovered in `src/ccp_studio/contracts/composition_runtime.py`; map into canonical ontology or keep as implementation detail.,Composition Runtime,src/ccp_studio/contracts/composition_runtime.py,"[""src/ccp_studio/contracts/composition_runtime.py""]",[],[],[],[],[],[],[],partial_existing,map
composition.contract.brand_genesis_substrate_binding.v1,Brand Genesis Substrate Binding,[],contract,composition,Existing code contract/class `BrandGenesisSubstrateBinding` discovered in `src/ccp_studio/contracts/composition_runtime.py`; map into canonical ontology or keep as implementation detail.,Composition Runtime,src/ccp_studio/contracts/composition_runtime.py,"[""src/ccp_studio/contracts/composition_runtime.py""]",[],[],[],[],[],[],[],partial_existing,map
