"requirement_id","type","feature_id","title","release_1_scope","source_requirement","locked_decisions","user_journeys","cross_cutting_nfrs","concrete_repository_evidence","executable_code_evidence","executable_test_evidence","verdict","verdict_basis","technical_spec_owner"
"FR-132","FR","F17","Publish durable knowledge through CMF-OKF","R1_APPLICABLE","prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md","D014|D019|D020|D021|D027","UJ-09|UJ-10|UJ-15","NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005","contracts/schemas/VISUAL_STEERING_RECIPE.schema.yaml; contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","TS-VAE-08"
"FR-133","FR","F17","Define typed CMF knowledge relationships","R1_APPLICABLE","prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md","D014|D019|D020|D021|D027","UJ-09|UJ-10|UJ-15","NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005","contracts/schemas/VISUAL_STEERING_RECIPE.schema.yaml; contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","TS-VAE-08"
"FR-134","FR","F17","Apply authority and compatibility filters before similarity search","R1_APPLICABLE","prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md","D014|D019|D020|D021|D027","UJ-09|UJ-10|UJ-15","NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005","contracts/schemas/VISUAL_STEERING_RECIPE.schema.yaml; contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","TS-VAE-08"
"FR-135","FR","F17","Use hybrid multimodal retrieval and VLM reranking","R1_APPLICABLE","prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md","D014|D019|D020|D021|D027","UJ-09|UJ-10|UJ-15","NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005","contracts/schemas/VISUAL_STEERING_RECIPE.schema.yaml; contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","TS-VAE-08"
"FR-136","FR","F17","Compile Minimum Complete Context with contradiction coverage","R1_APPLICABLE","prd/05-features/F17-steering-intelligence-cmf-okf-retrieval.md","D014|D019|D020|D021|D027","UJ-09|UJ-10|UJ-15","NFR-SEM-001|NFR-SEM-002|NFR-SEM-003|NFR-SEM-004|NFR-SEM-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-EVAL-001|NFR-EVAL-002|NFR-EVAL-003|NFR-EVAL-004|NFR-EVAL-005|NFR-MEM-001|NFR-MEM-002|NFR-MEM-003|NFR-MEM-004|NFR-MEM-005","contracts/schemas/VISUAL_STEERING_RECIPE.schema.yaml; contracts/schemas/VISUAL_ASSET_MEMORY_RECORD.schema.yaml; governance/CMF_OKF_PROFILE.yaml","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","NEEDS_EMPIRICAL_PROTOTYPE","A seed contract or benchmark may exist, but feasibility, thresholds, provider behavior, quality, recovery, or performance cannot be specified credibly without an executable prototype and measurements.","TS-VAE-08"
"FR-137","FR","F18","Render a live Visual Asset Demand overview","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-138","FR","F18","Visualize the Visual Production Plan and node graph","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-139","FR","F18","Compare candidates and evaluation evidence","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-140","FR","F18","Expose asset lineage and usage context","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-141","FR","F18","Expose compute, queue, and worker health","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-142","FR","F18","Provide policy-first operator controls","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-143","FR","F18","Present typed human-exception packages","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-144","FR","F18","Provide cross-run quality and operations analytics","R1_APPLICABLE","prd/05-features/F18-control-tower-supervisory-console.md","D002|D014|D019|D020|D021|D022|D023|D024","UJ-05|UJ-06|UJ-07|UJ-08|UJ-09|UJ-12|UJ-16","NFR-COST-001|NFR-COST-002|NFR-COST-003|NFR-COST-004|NFR-COST-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-UX-001|NFR-UX-002|NFR-UX-003|NFR-UX-004|NFR-UX-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","governance/WORKCELL_AUTHORITY_REGISTRY.yaml; governance/READINESS_HARD_GATES.yaml; no UI or Control Tower projection implementation found","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-145","FR","F19","Expose an asynchronous submission API","R1_APPLICABLE","prd/05-features/F19-asynchronous-service-delegation.md","D003|D008|D009|D023|D024|D027|D028","UJ-01|UJ-04|UJ-08|UJ-12|UJ-14","NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","contracts/schemas/VISUAL_ASSET_SUBMISSION.schema.yaml; contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; contracts/schemas/ASSET_RESULT_CONTRACT.schema.yaml; handoff/DELEGATION_PRD_HANDOFF.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","TS-VAE-09"
"FR-146","FR","F19","Publish versioned execution status","R1_APPLICABLE","prd/05-features/F19-asynchronous-service-delegation.md","D003|D008|D009|D023|D024|D027|D028","UJ-01|UJ-04|UJ-08|UJ-12|UJ-14","NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","contracts/schemas/VISUAL_ASSET_SUBMISSION.schema.yaml; contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; contracts/schemas/ASSET_RESULT_CONTRACT.schema.yaml; handoff/DELEGATION_PRD_HANDOFF.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","TS-VAE-09"
"FR-147","FR","F19","Emit versioned Visual Asset Events","R1_APPLICABLE","prd/05-features/F19-asynchronous-service-delegation.md","D003|D008|D009|D023|D024|D027|D028","UJ-01|UJ-04|UJ-08|UJ-12|UJ-14","NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","contracts/schemas/VISUAL_ASSET_SUBMISSION.schema.yaml; contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; contracts/schemas/ASSET_RESULT_CONTRACT.schema.yaml; handoff/DELEGATION_PRD_HANDOFF.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","TS-VAE-09"
"FR-148","FR","F19","Return a provenance-complete Asset Result Contract","R1_APPLICABLE","prd/05-features/F19-asynchronous-service-delegation.md","D003|D008|D009|D023|D024|D027|D028","UJ-01|UJ-04|UJ-08|UJ-12|UJ-14","NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","contracts/schemas/VISUAL_ASSET_SUBMISSION.schema.yaml; contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; contracts/schemas/ASSET_RESULT_CONTRACT.schema.yaml; handoff/DELEGATION_PRD_HANDOFF.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","validation/SCHEMA_VALIDATION_REPORT.json is a saved structural report where applicable; scripts/validate_prd_package.py checks schema shape only; no executable product test suite found","PARTIALLY_IMPLEMENTED","Concrete schema, registry, fixture, or governance data represents part of the requirement, but no executable product path enforces or exercises the complete behavior.","TS-VAE-09"
"FR-149","FR","F19","Support authorized cancellation","R1_APPLICABLE","prd/05-features/F19-asynchronous-service-delegation.md","D003|D008|D009|D023|D024|D027|D028","UJ-01|UJ-04|UJ-08|UJ-12|UJ-14","NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","contracts/schemas/VISUAL_ASSET_SUBMISSION.schema.yaml; contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; contracts/schemas/ASSET_RESULT_CONTRACT.schema.yaml; handoff/DELEGATION_PRD_HANDOFF.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
"FR-150","FR","F19","Communicate backpressure without quality degradation","R1_APPLICABLE","prd/05-features/F19-asynchronous-service-delegation.md","D003|D008|D009|D023|D024|D027|D028","UJ-01|UJ-04|UJ-08|UJ-12|UJ-14","NFR-REL-001|NFR-REL-002|NFR-REL-003|NFR-REL-004|NFR-REL-005|NFR-TRACE-001|NFR-TRACE-002|NFR-TRACE-003|NFR-TRACE-004|NFR-TRACE-005|NFR-OBS-001|NFR-OBS-002|NFR-OBS-003|NFR-OBS-004|NFR-OBS-005|NFR-SEC-001|NFR-SEC-002|NFR-SEC-003|NFR-SEC-004|NFR-SEC-005|NFR-COMPAT-001|NFR-COMPAT-002|NFR-COMPAT-003|NFR-COMPAT-004|NFR-COMPAT-005|NFR-GOV-001|NFR-GOV-002|NFR-GOV-003|NFR-GOV-004|NFR-GOV-005","contracts/schemas/VISUAL_ASSET_SUBMISSION.schema.yaml; contracts/schemas/VISUAL_ASSET_EVENT.schema.yaml; contracts/schemas/ASSET_RESULT_CONTRACT.schema.yaml; handoff/DELEGATION_PRD_HANDOFF.md","NONE_VERIFIED; scripts/ contains PRD package utilities only","NONE_VERIFIED; no executable product test suite found","NEW_IMPLEMENTATION","No executable product implementation was found. Nearby PRD/governance artifacts define intent only and do not satisfy runtime behavior.","TS-VAE-09"
