fr_id,source_product,feature_id,title,primary_owner,primary_story_id,primary_story_title,canonical_spec_id,authority_source_id,ownership_authority_id,gate,claim_ceiling,original_spec_id,ownership_reconciled,requirement,required_evidence,source_refs
AIR-FR-011,AIR,F02,Form an Edge Product candidate from survived pressure,Activative Intelligence Runtime,AIR-ST-02.03,Propose Identity DNA candidate observations without mutation,TS-AIR-002,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-002,false,"The Runtime shall form an Edge Product only from edges that survive source evidence, identity fit, counteractivation analysis, and the relevant planned or observed state.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-INT-001 | SRC-INT-002 | SRC-MOE-001 | SRC-BRAND-001 | SRC-RSCS-001 | SRC-CCV-001
AIR-FR-012,AIR,F02,Propose Identity DNA candidate observations without mutation,Activative Intelligence Runtime,AIR-ST-02.03,Propose Identity DNA candidate observations without mutation,TS-AIR-002,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-002,false,"The Runtime may emit evidence-linked Identity DNA candidate observations from repeated or strong expression, but canonical Identity DNA changes require a separate operator resolution.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-INT-001 | SRC-INT-002 | SRC-MOE-001 | SRC-BRAND-001 | SRC-RSCS-001 | SRC-CCV-001
AIR-FR-013,AIR,F03,Generate a strategically diverse hypothesis portfolio,Activative Intelligence Runtime,AIR-ST-03.01,Generate meaningfully different activation hypotheses,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false,"The Runtime shall generate multiple eligible activation hypotheses that differ in psychological role, tension, direction, pressure path, primitive coalition, or relationship move rather than merely surface wording.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AI2-002 | SRC-AHP-PORTFOLIO-001 | SRC-CBAR-001 | SRC-MOE-001
AIR-FR-014,AIR,F03,Apply hard eligibility gates before scoring,Activative Intelligence Runtime,AIR-ST-03.01,Generate meaningfully different activation hypotheses,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false,"Source fidelity, epistemic legality, identity fit, domain fit, operator constraints, and fatal primitive conflicts shall remove ineligible hypotheses before comparative scoring.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AI2-002 | SRC-AHP-PORTFOLIO-001 | SRC-CBAR-001 | SRC-MOE-001
AIR-FR-015,AIR,F03,Score hypotheses against the current objective,Activative Intelligence Runtime,AIR-ST-03.02,Compare candidates under non-compensable gates,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false,"Eligible hypotheses shall be compared against the current source, audience, relationship stage, desired state transition, counteractivation risk, freshness, and downstream derivative potential.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AI2-002 | SRC-AHP-PORTFOLIO-001 | SRC-CBAR-001 | SRC-MOE-001
AIR-FR-016,AIR,F03,Preserve rejected and repaired hypotheses,Activative Intelligence Runtime,AIR-ST-03.02,Compare candidates under non-compensable gates,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false,"The portfolio shall retain rejected, superseded, and repaired candidates with exact reasons, responsible layers, and possible future applicability.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AI2-002 | SRC-AHP-PORTFOLIO-001 | SRC-CBAR-001 | SRC-MOE-001
AIR-FR-017,AIR,F03,Use explicit search stopping laws,Activative Intelligence Runtime,AIR-ST-03.03,Converge while preserving rejections and stopping evidence,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false,"Search shall stop on a decisive eligible winner, shared defect, exhausted diversity, budget boundary, or operator-owned ambiguity rather than arbitrary iteration count.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-AI2-002 | SRC-AHP-PORTFOLIO-001 | SRC-CBAR-001 | SRC-MOE-001
AIR-FR-018,AIR,F03,Promote one selected hypothesis into a planned program,Activative Intelligence Runtime,AIR-ST-03.03,Converge while preserving rejections and stopping evidence,TS-AIR-003,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-003,false,Promotion shall create a new Planned Activative Intelligence object that references the complete portfolio and evaluation receipt without erasing alternatives.,"exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | model/harness version, dataset and evaluation lineage, applicability envelope, baseline comparison, shadow result, fallback, and rollback",SRC-AI2-002 | SRC-AHP-PORTFOLIO-001 | SRC-CBAR-001 | SRC-MOE-001
AIR-FR-019,AIR,F04,Distinguish Meaning and Experience Primitive planes,Activative Intelligence Runtime,AIR-ST-04.01,Query the real primitive registries,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false,"Every primitive query and binding shall declare whether the primitive creates meaning or shapes the participant experience, and cross-plane relationships shall be explicit.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001
AIR-FR-020,AIR,F04,Resolve exact primitive versions,Activative Intelligence Runtime,AIR-ST-04.01,Query the real primitive registries,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false,"The Runtime shall resolve primitive identifiers, versions, family, source registry, applicability, misuse risks, and supersession state before coalition compilation.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001
AIR-FR-021,AIR,F04,Create explicit Primitive Bindings,Activative Intelligence Runtime,AIR-ST-04.02,Bind exact primitives to the current activation state,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false,"A Primitive Binding shall connect one primitive to a target object, stage, role, tension, intended effect, execution surface, evidence, and allowed adaptation.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001
AIR-FR-022,AIR,F04,"Represent suppression, synergy, and conflict relations",Activative Intelligence Runtime,AIR-ST-04.02,Bind exact primitives to the current activation state,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false,"Bindings shall expose primitives that reinforce, suppress, contradict, or become fatal with one another under the current objective.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001
AIR-FR-023,AIR,F04,Require stage-appropriate primitive coverage,Activative Intelligence Runtime,AIR-ST-04.03,Prove stage-appropriate primitive coverage and conflicts,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false,"The Runtime shall verify that source activation, script formation, composition, experience, and evaluation stages receive the primitive coverage required by the current archetype and category.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001
AIR-FR-024,AIR,F04,Emit a Primitive Binding Receipt,Activative Intelligence Runtime,AIR-ST-04.03,Prove stage-appropriate primitive coverage and conflicts,TS-AIR-004,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-004,false,"Every accepted binding shall record registry identity, selected version, applicability rationale, source evidence, exclusions, and downstream consumers.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001
AIR-FR-025,AIR,F05,"Compile primary, support, suppression, and conflict roles",Activative Intelligence Runtime,AIR-ST-05.01,Compile a complete Primitive Coalition Contract,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false,A Primitive Coalition Contract shall classify every bound primitive by functional role and state why the coalition requires or excludes it.,"exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | psychological role, tension, archetype coalition, Guest Voice DNA lineage, Final Script approval, and rejection alternatives",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001 | SRC-AHP-F29-001
AIR-FR-026,AIR,F05,Compute a stable Coalition Signature,Activative Intelligence Runtime,AIR-ST-05.01,Compile a complete Primitive Coalition Contract,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false,"The Runtime shall derive a versioned Coalition Signature that identifies the coalition’s distinctive activation geometry across source, script, composition, and experience.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001 | SRC-AHP-F29-001
AIR-FR-027,AIR,F05,Evaluate coalition conflicts and Primitive Misuse Risk,Activative Intelligence Runtime,AIR-ST-05.02,Resolve Coalition Signature and Edge Product,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false,"The Runtime shall test fatal conflicts, overload, misuse modes, anti-patterns, and role collapse before the coalition becomes eligible.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001 | SRC-AHP-F29-001
AIR-FR-028,AIR,F05,Compile the Edge Product,Activative Intelligence Runtime,AIR-ST-05.02,Resolve Coalition Signature and Edge Product,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false,"The coalition shall emit an Edge Product that states the distinctive pressure, role, tension, and usable creative consequence produced by the survived combination.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001 | SRC-AHP-F29-001
AIR-FR-029,AIR,F05,Use coalitions as the basis of Steering Recipes,Activative Intelligence Runtime,AIR-ST-05.03,Promote evidence into Steering Recipes and Primitive Evaluation Receipts,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false,"A Steering Recipe candidate shall reference the coalition, applicability envelope, intervention, preserved properties, evidence, failures, and rollback rather than free-floating taste instructions.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001 | SRC-AHP-F29-001
AIR-FR-030,AIR,F05,Issue Primitive Evaluation Receipts,Activative Intelligence Runtime,AIR-ST-05.03,Promote evidence into Steering Recipes and Primitive Evaluation Receipts,TS-AIR-005,CA-AIR-PRD-V2.1,CA-CROSS-PRODUCT-OWNERSHIP-V2.1,GATE_A_CONSTITUTIONAL_AND_CONTRACT_FOUNDATION,SPECIFICATION_ONLY_PENDING_RATIFICATION_NO_IMPLEMENTATION_OR_PRODUCTION_AUTHORITY,TS-AIR-005,false,"Independent evaluation shall report primitive presence, function, interactions, misuse, coalition integrity, Edge Product fidelity, and failure attribution.","exact input object IDs, versions, hashes, and source references | the active contract, product owner, actor identity, and lifecycle transition | positive and adversarial validation results with immutable receipt identity | exact Primitive YAML hashes, bindings, compatibility decisions, misuse risks, Coalition Signature, and Primitive Evaluation Receipt",SRC-PRIM-001 | SRC-PRIM-002 | SRC-PRIM-003 | SRC-MOE-001 | SRC-AHP-F29-001
